Plasmids	locus_tag	protein_id	E-value_1	E-value_2
NC_011655.1	BCAH187_RS28245	WP_000081396.1	1.7e-07	1.7e-07
NC_011655.1	BCAH187_RS27990	WP_000776686.1	3.5	5.5
NC_011655.1	BCAH187_RS28075	WP_000823722.1	1.3	1.4
NC_011655.1	BCAH187_RS28270	WP_001272211.1	8.1	9
NC_011657.1	BCAH187_RS29230	WP_000951564.1	0.019	0.021
NC_011656.1	BCAH187_RS29040	WP_001247228.1	2.9	9.2
NC_011656.1	BCAH187_RS29040	WP_001247228.1	1.6e-22	2.2e-22
NC_011654.1	BCAH187_RS27695	WP_000128632.1	2.4	2.6
NC_011654.1	BCAH187_RS27695	WP_000128632.1	6.6	6.8
NC_011654.1	BCAH187_RS27690	WP_000473148.1	0.1	0.14
NC_011654.1	BCAH187_RS27695	WP_000128632.1	1.5	1.6
NC_011654.1	BCAH187_RS27695	WP_000128632.1	0.054	0.066
NC_011654.1	BCAH187_RS27695	WP_000128632.1	1.1	1.1
NC_011654.1	BCAH187_RS27695	WP_000128632.1	0.34	0.35
NC_011654.1	BCAH187_RS27690	WP_000473148.1	3.4	4.6
NC_011654.1	BCAH187_RS27695	WP_000128632.1	0.098	0.11
CP046512.1	GNE09_27040	-	0.027	0.036
CP046512.1	GNE09_28685	QGV10544.1	0.5	0.69
CP046512.1	GNE09_28330	QGV10481.1	1.5	4.4
CP046512.1	GNE09_27570	QGV10346.1	3.9	1
CP046512.1	GNE09_28085	QGV10438.1	0.4	0.51
CP046512.1	GNE09_27570	QGV10346.1	0.13	0.19
CP046512.1	GNE09_28685	QGV10544.1	9.7e-26	1.2e-25
CP046512.1	GNE09_28610	QGV10530.1	6.7e-16	8.6e-16
CP046512.1	GNE09_28420	QGV10497.1	1.3e-07	1.6e-07
CP046512.1	GNE09_27930	QGV10412.1	0.14	0.17
CP046512.1	GNE09_26985	QGV10257.1	3.8	4.3
NZ_CP018936.1	BEI53_RS28610	WP_075395821.1	0.18	0.23
NZ_CP018936.1	BEI53_RS28620	WP_075395823.1	0.26	0.28
NZ_CP018936.1	BEI53_RS28610	WP_075395821.1	0.0001	0.00013
NZ_CP018936.1	BEI53_RS28605	WP_075395820.1	0.32	0.41
NZ_CP018936.1	BEI53_RS28605	WP_075395820.1	2.9	3.6
NZ_CP018936.1	BEI53_RS28575	WP_075395815.1	0.059	0.063
NZ_CP018936.1	BEI53_RS28610	WP_075395821.1	1.1e-13	1.4e-13
NZ_CP018936.1	BEI53_RS28610	WP_075395821.1	7.8e-15	1e-14
NZ_CP018936.1	BEI53_RS28610	WP_075395821.1	1.9e-06	2.3e-06
NZ_CP018936.1	BEI53_RS28590	WP_075395817.1	0.41	0.38
NZ_CP018936.1	BEI53_RS28430	WP_075395861.1	1.2	1.4
NZ_CP018932.1	BEI48_RS28660	WP_075395821.1	0.18	0.23
NZ_CP018932.1	BEI48_RS28670	WP_075395823.1	0.26	0.28
NZ_CP018932.1	BEI48_RS28660	WP_075395821.1	0.0001	0.00013
NZ_CP018932.1	BEI48_RS28655	WP_075395820.1	0.32	0.41
NZ_CP018932.1	BEI48_RS28655	WP_075395820.1	2.9	3.6
NZ_CP018932.1	BEI48_RS28625	WP_075395815.1	0.059	0.063
NZ_CP018932.1	BEI48_RS28660	WP_075395821.1	1.1e-13	1.4e-13
NZ_CP018932.1	BEI48_RS28660	WP_075395821.1	7.8e-15	1e-14
NZ_CP018932.1	BEI48_RS28660	WP_075395821.1	1.9e-06	2.3e-06
NZ_CP018932.1	BEI48_RS28640	WP_075395817.1	0.41	0.38
NZ_CP018932.1	BEI48_RS28480	WP_075395861.1	1.2	1.4
NZ_CP018932.1	BEI48_RS28910	WP_075395861.1	1.2	1.4
NZ_CP018934.1	BEI49_RS28585	WP_075395821.1	0.18	0.23
NZ_CP018934.1	BEI49_RS28575	WP_075395823.1	0.26	0.28
NZ_CP018934.1	BEI49_RS28585	WP_075395821.1	0.0001	0.00013
NZ_CP018934.1	BEI49_RS28590	WP_075395820.1	0.32	0.41
NZ_CP018934.1	BEI49_RS28590	WP_075395820.1	2.9	3.6
NZ_CP018934.1	BEI49_RS28620	WP_075395815.1	0.059	0.063
NZ_CP018934.1	BEI49_RS28585	WP_075395821.1	1.1e-13	1.4e-13
NZ_CP018934.1	BEI49_RS28585	WP_075395821.1	7.8e-15	1e-14
NZ_CP018934.1	BEI49_RS28585	WP_075395821.1	1.9e-06	2.3e-06
NZ_CP018934.1	BEI49_RS28605	WP_075395817.1	0.41	0.38
NZ_CP018934.1	BEI49_RS28765	WP_075395861.1	1.2	1.4
NZ_CP011154.1	WR51_RS28245	WP_063549803.1	0.013	0.018
NZ_CP011154.1	WR51_RS29140	WP_063549578.1	0.036	0.053
NZ_CP011154.1	WR51_RS28135	WP_063549835.1	0.0042	0.0064
NZ_CP011154.1	WR51_RS28455	WP_063549741.1	8e-08	1.1e-07
NZ_CP011154.1	WR51_RS28705	WP_063549685.1	1.3	1.6
NZ_CP011154.1	WR51_RS28325	WP_063549777.1	1	2.3
NZ_CP011154.1	WR51_RS29045	WP_033794970.1	0.22	0.26
NZ_CP011154.1	WR51_RS28635	WP_063549707.1	0.24	0.28
NZ_CP011154.1	WR51_RS28960	WP_063549619.1	2.3	3
NZ_CP011154.1	WR51_RS28705	WP_063549685.1	6.9	7.7
NZ_CP011154.1	WR51_RS28095	WP_063549849.1	0.33	0.42
NZ_CP011154.1	WR51_RS28570	WP_063549719.1	1.6e-15	2e-15
NZ_CP011154.1	WR51_RS29185	WP_063549565.1	2.6e-07	3.3e-07
NZ_CP011154.1	WR51_RS29140	WP_063549578.1	5.2e-06	5.2e-06
NZ_CP011154.1	WR51_RS28960	WP_063549619.1	8.2	13
NZ_CP011154.1	WR51_RS28705	WP_063549685.1	5.4	6.7
NZ_CP011152.1	WR47_RS29075	WP_063549803.1	0.013	0.018
NZ_CP011152.1	WR47_RS28185	WP_063549578.1	0.036	0.053
NZ_CP011152.1	WR47_RS29185	WP_063549835.1	0.0042	0.0064
NZ_CP011152.1	WR47_RS28865	WP_063549741.1	8e-08	1.1e-07
NZ_CP011152.1	WR47_RS28615	WP_063549685.1	1.3	1.6
NZ_CP011152.1	WR47_RS28995	WP_063549777.1	1	2.3
NZ_CP011152.1	WR47_RS28280	WP_033794970.1	0.22	0.26
NZ_CP011152.1	WR47_RS28685	WP_063549707.1	0.24	0.28
NZ_CP011152.1	WR47_RS28365	WP_063549619.1	2.3	3
NZ_CP011152.1	WR47_RS28615	WP_063549685.1	6.9	7.7
NZ_CP011152.1	WR47_RS29225	WP_063549849.1	0.33	0.42
NZ_CP011152.1	WR47_RS28750	WP_063549719.1	1.6e-15	2e-15
NZ_CP011152.1	WR47_RS28140	WP_063549565.1	2.6e-07	3.3e-07
NZ_CP011152.1	WR47_RS28185	WP_063549578.1	5.2e-06	5.2e-06
NZ_CP011152.1	WR47_RS28365	WP_063549619.1	8.2	13
NZ_CP011152.1	WR47_RS28615	WP_063549685.1	5.4	6.7
NZ_CP011157.1	WR52_RS29450	WP_063539082.1	7.5	9
NZ_CP011157.1	WR52_RS29655	WP_063539154.1	1.9	2.2
NZ_CP011157.1	WR52_RS29830	WP_063539211.1	3.2e-22	4.3e-22
NZ_CP011157.1	WR52_RS29750	WP_080470954.1	6.4	7.8
NZ_CP011156.1	WR52_RS29015	WP_063538941.1	0.013	0.026
NZ_CP011156.1	WR52_RS28785	WP_063538887.1	0.073	0.081
NZ_CP011156.1	WR52_RS27520	WP_063538508.1	9e-11	1.4e-10
NZ_CP011156.1	WR52_RS28870	WP_063538906.1	8.9e-08	1.2e-07
NZ_CP011156.1	WR52_RS29015	WP_063538941.1	1	1.1
NZ_CP011156.1	WR52_RS28940	WP_063538919.1	4.4	11
NZ_CP011156.1	WR52_RS29020	WP_063538943.1	0.016	0.017
NZ_CP011156.1	WR52_RS28975	WP_063538929.1	0.3	0.38
NZ_CP011156.1	WR52_RS28520	-	3.9	4.5
NZ_CP011156.1	WR52_RS28285	WP_063538752.1	5.1	5.7
NZ_CP011156.1	WR52_RS28225	WP_063538735.1	4.2	4.8
NZ_CP011156.1	WR52_RS29020	WP_063538943.1	5.6	6.4
NZ_CP011146.1	FORC13_RS28905	WP_059304453.1	0.067	0.14
NZ_CP011146.1	FORC13_RS28905	WP_059304453.1	0.2	0.29
NZ_CP011146.1	FORC13_RS28830	WP_154609174.1	3.4	3.8
NZ_CP011146.1	FORC13_RS28905	WP_059304453.1	0.078	0.12
NZ_CP011146.1	FORC13_RS28830	WP_154609174.1	2.2	2.5
NZ_CP011146.1	FORC13_RS28620	WP_059304408.1	0.2	0.25
NZ_CP011146.1	FORC13_RS28510	WP_059304394.1	0.48	0.55
NZ_CP011146.1	FORC13_RS28830	WP_154609174.1	6.9	7.6
NZ_CP011146.1	FORC13_RS28375	WP_154609177.1	5	7.9
NZ_CP011146.1	FORC13_RS28065	WP_059304334.1	3.1	3.2
NC_018494.1	BCK_RS27935	WP_000951563.1	0.019	0.021
NC_018492.1	BCK_RS27020	WP_000081397.1	0.03	0.042
NC_018492.1	BCK_RS26690	-	0.14	0.21
NC_018492.1	BCK_RS27020	WP_000081397.1	5.9e-06	5.9e-06
NC_018492.1	BCK_RS26795	WP_000179341.1	1.5	1.7
NC_018493.1	BCK_RS27665	WP_000504303.1	0.72	0.82
NC_018493.1	BCK_RS27725	WP_001035782.1	8.6	13
NC_018493.1	BCK_RS27730	WP_000372946.1	9e-05	0.00012
NC_018493.1	BCK_RS27725	WP_001035782.1	0.33	0.38
NC_018493.1	BCK_RS27645	WP_154214298.1	0.45	0.48
CP045608.2	GE376_32000	QFY03756.1	0.016	0.02
CP045607.2	GE376_30010	QFY03556.1	0.26	0.29
CP045607.2	GE376_29435	QFY03314.1	0.018	0.025
CP045607.2	GE376_29995	QFY03402.1	0.48	0.68
CP045607.2	GE376_30165	QFY03431.1	1e-07	1.4e-07
CP045607.2	GE376_30455	QFY03477.1	0.73	1
CP045607.2	GE376_30455	QFY03477.1	0.13	0.19
CP045607.2	GE376_29990	QFY03401.1	1.4e-07	1.9e-07
CP045607.2	GE376_29990	QFY03401.1	1.4e-13	1.4e-13
CP045607.2	GE376_29990	QFY03401.1	0.0037	0.0053
CP045607.2	GE376_28940	QFY03236.1	6	1.8
CP045607.2	GE376_30455	QFY03477.1	0.19	0.26
CP045607.2	GE376_30455	QFY03477.1	0.04	0.054
CP045607.2	GE376_30760	QFY03525.1	0.33	0.42
CP045607.2	GE376_30455	QFY03477.1	0.0024	0.004
CP045607.2	GE376_30455	QFY03477.1	0.21	0.3
CP045607.2	GE376_29995	QFY03402.1	7e-26	8.7e-26
CP045607.2	GE376_30075	QFY03416.1	7.5e-15	9e-15
CP045607.2	GE376_29435	QFY03314.1	4.7e-06	4.7e-06
CP045607.2	GE376_29525	QFY03328.1	8.1	8.4
NZ_CP026679.1	C2I25_RS28565	WP_000456013.1	3.3	3.6
NZ_CP026679.1	C2I25_RS28565	WP_000456013.1	0.0073	0.0094
NZ_CP026679.1	C2I25_RS28565	WP_000456013.1	0.48	0.51
NZ_CP026679.1	C2I25_RS28565	WP_000456013.1	0.15	0.2
NZ_CP015730.1	DA68_RS27845	WP_025966427.1	0.0018	0.0025
NZ_CP015730.1	DA68_RS27855	WP_025966429.1	1.1	1.3
NZ_CP015730.1	DA68_RS27845	WP_025966427.1	0.019	0.025
NZ_CP015730.1	DA68_RS27855	WP_025966429.1	3.2	3.5
NZ_CP015730.1	DA68_RS27250	WP_000771835.1	1.9	1.7
NZ_CP015730.1	DA68_RS28185	WP_025967140.1	0.53	0.67
NZ_CP015729.1	DA68_RS27110	WP_145930931.1	0.02	0.022
NZ_CP015728.1	DA68_RS30570	-	0.029	0.029
NZ_CP015728.1	DA68_RS26740	-	1.9e-08	5.8e-08
NZ_CP015728.1	DA68_RS26740	-	8.1e-27	1.2e-26
NZ_CP015728.1	DA68_RS26695	WP_000811676.1	0.0044	0.0051
NZ_CP015728.1	DA68_RS26740	-	4.7e-06	4.7e-06
NZ_CP015728.1	DA68_RS26890	WP_000516008.1	0.07	0.098
NZ_CP015728.1	DA68_RS26930	WP_025967188.1	8.3	10
NZ_CP015728.1	DA68_RS26930	WP_025967188.1	2.5	2.8
NZ_CP015728.1	DA68_RS26740	-	2.8e-59	2.8e-59
NZ_CP015728.1	DA68_RS26815	WP_025967158.1	0.2	0.25
NZ_CP015728.1	DA68_RS26740	-	5.6e-08	5.6e-08
NZ_CP015728.1	DA68_RS26740	-	6.6e-21	7.6e-20
NZ_CP015728.1	DA68_RS26895	WP_001035533.1	0.034	0.036
NZ_CP015728.1	DA68_RS26825	WP_025967157.1	0.15	0.15
NZ_CP015728.1	DA68_RS26760	WP_025967163.1	0.25	0.17
NZ_CP015728.1	DA68_RS26825	WP_025967157.1	2.6	3.1
NZ_CP015728.1	DA68_RS26740	-	0.013	0.0027
NZ_CP015728.1	DA68_RS26740	-	1.5e-32	1.5e-32
NZ_CP015728.1	DA68_RS26760	WP_025967163.1	0.0082	0.0082
NZ_CP015728.1	DA68_RS26740	-	2e-05	2e-05
NZ_CP015728.1	DA68_RS26740	-	1.4e-05	1.4e-05
NZ_CP015728.1	DA68_RS26760	WP_025967163.1	2.6	0.2
NZ_CP015728.1	DA68_RS26930	WP_025967188.1	2.9	3.2
NZ_CP015728.1	DA68_RS26740	-	1.1e-34	1.4e-34
NC_014331.1	BACI_RS27810	WP_000746295.1	0.31	0.43
NC_014331.1	BACI_RS27810	WP_000746295.1	0.14	0.0078
NC_014331.1	BACI_RS27810	WP_000746295.1	1.4	7
NC_014331.1	BACI_RS27810	WP_000746295.1	0.15	0.22
NC_014331.1	BACI_RS27810	WP_000746295.1	0.00043	0.00057
NC_014331.1	BACI_RS27810	WP_000746295.1	0.0041	0.0041
NC_014331.1	BACI_RS27810	WP_000746295.1	1.9	0.79
NC_014331.1	BACI_RS27810	WP_000746295.1	0.9	3.3
NC_014331.1	BACI_RS27810	WP_000746295.1	8	4
NC_014331.1	BACI_RS27810	WP_000746295.1	0.0017	0.0017
NC_014331.1	BACI_RS27760	-	8.4e-07	8.4e-07
NC_014331.1	BACI_RS27630	WP_000776682.1	9.6	21
NC_014332.1	BACI_RS28215	WP_000741673.1	0.00055	0.00076
NC_014332.1	BACI_RS28215	WP_000741673.1	0.012	0.017
NC_014332.1	BACI_RS28215	WP_000741673.1	1.2e-14	1.6e-14
NC_014332.1	BACI_RS28215	WP_000741673.1	8.7e-14	1.3e-13
NC_014332.1	BACI_RS28215	WP_000741673.1	0.0097	0.0097
NC_014332.1	BACI_RS28560	WP_000908099.1	1.3	1.4
NC_014333.1	BACI_RS28735	WP_000451647.1	8.8e-15	8.8e-15
NC_014333.1	BACI_RS28735	WP_000451647.1	4.1e-34	6e-34
NC_014333.1	BACI_RS28735	WP_000451647.1	6.2e-12	6.2e-12
NC_014333.1	BACI_RS28735	WP_000451647.1	8.4e-08	8.4e-08
NC_014333.1	BACI_RS28735	WP_000451647.1	2.1e-23	8.5e-22
NC_014333.1	BACI_RS28735	WP_000451647.1	4.4e-05	0.0042
NC_014333.1	BACI_RS28735	WP_000451647.1	8.8e-05	8.8e-05
NC_014333.1	BACI_RS28735	WP_000451647.1	1.9e-07	1.9e-07
NC_014333.1	BACI_RS28735	WP_000451647.1	1.3e-08	1.3e-08
NC_014333.1	BACI_RS28735	WP_000451647.1	2.6e-07	1.5e-06
NC_014333.1	BACI_RS28735	WP_000451647.1	7.9e-44	1.1e-43
NC_014333.1	BACI_RS28735	WP_000451647.1	0.0012	0.0012
NC_014333.1	BACI_RS28735	WP_000451647.1	1.1e-14	1.1e-14
NC_014333.1	BACI_RS28735	WP_000451647.1	3.7e-15	3.7e-15
NC_014333.1	BACI_RS28735	WP_000451647.1	9.2e-15	9.2e-15
NC_014333.1	BACI_RS28735	WP_000451647.1	1.8e-08	8.3e-06
NC_014333.1	BACI_RS28735	WP_000451647.1	4.1e-10	1e-06
NC_014333.1	BACI_RS28735	WP_000451647.1	4.6e-08	4.6e-08
NC_014333.1	BACI_RS28735	WP_000451647.1	0.00064	0.00064
NC_014333.1	BACI_RS28735	WP_000451647.1	0.0068	3.7
NC_014333.1	BACI_RS28735	WP_000451647.1	1.9e-08	1.9e-08
NC_014333.1	BACI_RS28735	WP_000451647.1	3e-91	4.1e-91
NC_014333.1	BACI_RS28735	WP_000451647.1	2.3e-07	4.5e-06
NC_014333.1	BACI_RS28735	WP_000451647.1	1e-17	1.1e-16
NC_014333.1	BACI_RS28735	WP_000451647.1	1.6e-34	3.5e-26
NC_014333.1	BACI_RS28735	WP_000451647.1	1.1e-10	1.1e-08
NC_014333.1	BACI_RS28735	WP_000451647.1	0.00054	0.00099
NC_014333.1	BACI_RS28735	WP_000451647.1	1.5e-05	0.0013
NC_014333.1	BACI_RS28735	WP_000451647.1	2.3e-08	2.3e-08
NC_014333.1	BACI_RS28735	WP_000451647.1	8.2e-05	8.2e-05
NC_014333.1	BACI_RS28735	WP_000451647.1	8.5e-35	8.5e-35
NC_014333.1	BACI_RS28735	WP_000451647.1	0.0029	0.0029
NC_014333.1	BACI_RS28735	WP_000451647.1	3.3e-05	0.00018
NC_014333.1	BACI_RS28735	WP_000451647.1	9.4e-07	9.4e-07
NC_014333.1	BACI_RS28735	WP_000451647.1	8.6e-09	8.6e-09
NC_014333.1	BACI_RS28735	WP_000451647.1	4e-15	7e-09
NC_014333.1	BACI_RS28735	WP_000451647.1	2.7e-06	2.7e-06
NC_014333.1	BACI_RS28745	WP_000729195.1	3.2	3.2
NC_014333.1	BACI_RS28735	WP_000451647.1	1.5e-45	2.5e-43
NC_011973.1	BCQ_RS27645	WP_000722981.1	0.003	0.0033
NC_011973.1	BCQ_RS27465	WP_012644824.1	0.27	0.41
NC_011973.1	BCQ_RS27645	WP_000722981.1	0.0016	0.0016
NC_011973.1	BCQ_RS27645	WP_000722981.1	1.7e-12	2e-12
NC_011973.1	BCQ_RS27280	WP_000107159.1	0.086	0.14
NC_011973.1	BCQ_RS27645	WP_000722981.1	6e-14	7.5e-14
NC_011973.1	BCQ_RS27645	WP_000722981.1	0.0025	0.003
NC_011973.1	BCQ_RS27785	WP_000216161.1	0.12	0.12
NC_011973.1	BCQ_RS27930	WP_001242900.1	4.9	8.6
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.4e-46	5.9e-46
NC_011971.1	BCQ_RS28180	WP_000879071.1	1e-27	1.6e-17
NC_011971.1	BCQ_RS28180	WP_000879071.1	6.6e-22	1.5e-15
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.8e-18	4.4e-18
NC_011971.1	BCQ_RS28180	WP_000879071.1	4.8e-05	0.00036
NC_011971.1	BCQ_RS28180	WP_000879071.1	4.6e-06	4.6e-06
NC_011971.1	BCQ_RS28180	WP_000879071.1	1e-19	6.5e-13
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.2e-06	1.2e-06
NC_011971.1	BCQ_RS28180	WP_000879071.1	4.4e-15	6.5e-14
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.3e-58	3.8e-58
NC_011971.1	BCQ_RS28180	WP_000879071.1	5.6e-08	9.5e-05
NC_011971.1	BCQ_RS28180	WP_000879071.1	5.1e-23	6.7e-13
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.5e-06	0.0015
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.3e-11	1.3e-11
NC_011971.1	BCQ_RS28180	WP_000879071.1	7e-13	2.3e-11
NC_011971.1	BCQ_RS28180	WP_000879071.1	3.6e-15	3.4e-14
NC_011971.1	BCQ_RS28180	WP_000879071.1	4.9e-31	1.1e-30
NC_011971.1	BCQ_RS28180	WP_000879071.1	7.4e-08	7.4e-08
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.7e-09	1.1e-05
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.5e-05	0.00088
NC_011971.1	BCQ_RS28180	WP_000879071.1	4.3e-07	0.00034
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.7e-32	3e-28
NC_011971.1	BCQ_RS28180	WP_000879071.1	5.6e-12	9.3e-09
NC_011971.1	BCQ_RS28180	WP_000879071.1	6.5e-42	6.3e-39
NC_011971.1	BCQ_RS28180	WP_000879071.1	4.7e-53	1.8e-26
NC_011971.1	BCQ_RS28180	WP_000879071.1	3.8e-40	3.8e-40
NC_011971.1	BCQ_RS28180	WP_000879071.1	2.6e-32	4.7e-16
NC_011971.1	BCQ_RS28180	WP_000879071.1	8e-07	0.00015
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.3e-21	1.9e-11
NC_011971.1	BCQ_RS28190	WP_000200737.1	0.019	0.022
NC_011971.1	BCQ_RS28180	WP_000879071.1	9.7e-31	2.1e-23
NC_011971.1	BCQ_RS28180	WP_000879071.1	2.2e-08	2.2e-08
NC_011971.1	BCQ_RS28180	WP_000879071.1	7.8e-16	2.7e-09
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.4e-31	3.9e-30
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.5e-12	3.4e-07
NC_011971.1	BCQ_RS28180	WP_000879071.1	0.00068	0.00068
NC_011971.1	BCQ_RS28180	WP_000879071.1	2.4e-20	5.5e-18
NC_011971.1	BCQ_RS28180	WP_000879071.1	6.4e-16	2.9e-15
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.1e-13	1.3e-08
NC_011971.1	BCQ_RS28180	WP_000879071.1	2e-06	2e-06
NC_011971.1	BCQ_RS28180	WP_000879071.1	7e-16	9e-09
NC_011971.1	BCQ_RS28180	WP_000879071.1	7.8e-50	1.5e-25
NC_011971.1	BCQ_RS28180	WP_000879071.1	3.8e-08	3.8e-08
NC_011971.1	BCQ_RS28180	WP_000879071.1	5.9e-16	5.9e-16
NC_011971.1	BCQ_RS28180	WP_000879071.1	0.00036	0.00036
NC_011971.1	BCQ_RS28180	WP_000879071.1	4.3e-21	4.3e-21
NC_011971.1	BCQ_RS28180	WP_000879071.1	8.3e-16	3.1e-13
NC_011971.1	BCQ_RS28180	WP_000879071.1	2e-37	1.7e-29
NC_011971.1	BCQ_RS28180	WP_000879071.1	8.2e-05	8.2e-05
NC_011971.1	BCQ_RS28180	WP_000879071.1	7.2e-46	1.7e-40
NC_011971.1	BCQ_RS28180	WP_000879071.1	0.77	0.89
NC_011971.1	BCQ_RS28180	WP_000879071.1	2.5e-06	0.00036
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.8e-15	2.8e-13
NC_011971.1	BCQ_RS28180	WP_000879071.1	5.1e-34	5.1e-34
NC_011971.1	BCQ_RS28295	WP_001022432.1	0.25	0.26
NC_011971.1	BCQ_RS28180	WP_000879071.1	6.7e-19	3.8e-15
NC_011971.1	BCQ_RS28180	WP_000879071.1	3.5e-56	1e-27
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.9e-09	4.9e-07
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.2e-47	7.1e-34
NC_011971.1	BCQ_RS28180	WP_000879071.1	4.5e-19	1.3e-17
NC_011971.1	BCQ_RS28180	WP_000879071.1	1.8e-12	1.8e-12
NC_011971.1	BCQ_RS28180	WP_000879071.1	4.9e-17	4.9e-17
NC_011971.1	BCQ_RS28295	WP_001022432.1	0.011	0.012
NC_011971.1	BCQ_RS28180	WP_000879071.1	3.9e-18	3.9e-18
NC_011971.1	BCQ_RS28180	WP_000879071.1	9.5e-09	9.5e-09
NC_011971.1	BCQ_RS28180	WP_000879071.1	3.5e-15	3.5e-15
NZ_CP042928.1	FED50_RS00655	WP_000081398.1	0.029	0.04
NZ_CP042928.1	FED50_RS01480	WP_002018031.1	0.13	0.14
NZ_CP042928.1	FED50_RS01120	WP_000867937.1	0.0085	0.017
NZ_CP042928.1	FED50_RS01155	WP_048558673.1	0.057	0.092
NZ_CP042928.1	FED50_RS01245	WP_061676397.1	1.4e-20	1.4e-20
NZ_CP042928.1	FED50_RS00655	WP_000081398.1	1.7e-07	1.7e-07
NZ_CP042928.1	FED50_RS01000	WP_001067218.1	1	1.1
NZ_CP042928.1	FED50_RS00720	WP_061680254.1	5.8	7.1
CP042876.1	FRY47_29380	QEF20409.1	7.1	6.4
CP042876.1	FRY47_29380	QEF20409.1	2	1.9
CP042876.1	FRY47_29410	QEF20414.1	3.4	3.5
CP042875.1	FRY47_27390	QEF20053.1	1.9	1.9
CP042875.1	FRY47_27745	QEF20109.1	3.6	4.1
CP042875.1	FRY47_27745	QEF20109.1	0.069	0.08
CP042875.1	FRY47_28255	QEF20197.1	3.2	1.5
CP042875.1	FRY47_28645	QEF20269.1	1.1	1.2
CP042875.1	FRY47_27810	QEF20119.1	0.025	0.038
CP042875.1	FRY47_28910	QEF20312.1	0.0061	0.0089
CP042875.1	FRY47_27530	QEF20076.1	0.7	0.7
CP042875.1	FRY47_28445	QEF20231.1	1.6e-07	2.2e-07
CP042875.1	FRY47_28280	QEF20202.1	1.6	1.8
CP042875.1	FRY47_28625	QEF20266.1	2.4	6.9
CP042875.1	FRY47_27745	QEF20109.1	0.0088	0.01
CP042875.1	FRY47_27390	QEF20053.1	1.2	1.2
CP042875.1	FRY47_28680	QEF20275.1	4.7	5.9
CP042875.1	FRY47_28950	QEF20320.1	0.33	0.42
CP042875.1	FRY47_27530	QEF20076.1	2.3	2.3
CP042875.1	FRY47_27810	QEF20119.1	1.8e-05	1.8e-05
CP042875.1	FRY47_27530	QEF20076.1	7.9	9.2
CP042875.1	FRY47_28040	QEF20158.1	2	2.9
CP042875.1	FRY47_27855	QEF20127.1	0.25	0.27
CP042875.1	FRY47_27915	QEF20137.1	1.1	1.2
NZ_LOJQ01000131.1	B5C12_RS30465	WP_000722982.1	0.0028	0.0031
NZ_LOJQ01000131.1	B5C12_RS30465	WP_000722982.1	0.009	0.009
NZ_LOJQ01000131.1	B5C12_RS30715	WP_002018031.1	0.13	0.14
NZ_LOJQ01000131.1	B5C12_RS30465	WP_000722982.1	3.8e-13	4.5e-13
NZ_LOJQ01000131.1	B5C12_RS30465	WP_000722982.1	2.1e-14	2.6e-14
NZ_LOJQ01000131.1	B5C12_RS30465	WP_000722982.1	0.011	0.013
NZ_LOJQ01000131.1	B5C12_RS30430	-	0.82	0.97
NZ_LOJQ01000131.1	B5C12_RS30370	WP_000639935.1	0.095	0.17
NZ_LOJQ01000131.1	B5C12_RS30380	WP_000993283.1	0.059	0.073
NZ_LOJQ01000128.1	B5C12_RS29665	WP_000081395.1	0.015	0.02
NZ_LOJQ01000128.1	B5C12_RS29665	WP_000081395.1	6e-06	6e-06
NZ_MUBB01000028.1	BZG38_RS24340	WP_012680378.1	0.31	0.43
NZ_MUBB01000028.1	BZG38_RS24340	WP_012680378.1	0.14	0.0078
NZ_MUBB01000028.1	BZG38_RS24340	WP_012680378.1	1.4	7
NZ_MUBB01000028.1	BZG38_RS24340	WP_012680378.1	0.15	0.22
NZ_MUBB01000028.1	BZG38_RS24340	WP_012680378.1	0.00043	0.00057
NZ_MUBB01000028.1	BZG38_RS24340	WP_012680378.1	0.0041	0.0041
NZ_MUBB01000028.1	BZG38_RS24340	WP_012680378.1	1.9	0.79
NZ_MUBB01000028.1	BZG38_RS24340	WP_012680378.1	0.9	3.3
NZ_MUBB01000028.1	BZG38_RS24340	WP_012680378.1	7.9	4
NZ_MUBB01000028.1	BZG38_RS24340	WP_012680378.1	0.0017	0.0017
NZ_MUBB01000028.1	BZG38_RS24390	WP_033691395.1	9e-07	9e-07
NZ_MUBB01000028.1	BZG38_RS24510	WP_000776682.1	9.6	21
NZ_MSMO01000007.1	BEI50_RS10115	WP_075395821.1	0.18	0.23
NZ_MSMO01000007.1	BEI50_RS10125	WP_075395823.1	0.26	0.28
