Plasmids	locus_tag	protein_id	E-value_1	E-value_2
CP011157.1	WR52_30145	ANC22975.1	9.8e-17	9.8e-17
CP011157.1	WR52_29980	ANC22945.1	1.9e-40	2.1e-40
CP011157.1	WR52_30145	ANC22975.1	2.1e-36	2.6e-36
CP011157.1	WR52_29980	ANC22945.1	5.4e-26	2.9e-12
CP011157.1	WR52_30145	ANC22975.1	3e-18	1.2e-09
CP011157.1	WR52_30145	ANC22975.1	1.4e-19	2.2e-19
CP011157.1	WR52_29980	ANC22945.1	1.9e-16	2.2e-16
CP011157.1	WR52_29980	ANC22945.1	1.2e-45	1.3e-45
CP011157.1	WR52_30145	ANC22975.1	8.6e-36	1.2e-35
CP011157.1	WR52_29980	ANC22945.1	5.1e-18	6.2e-18
CP011157.1	WR52_30145	ANC22975.1	3.4e-13	5.6e-13
CP011157.1	WR52_29980	ANC22945.1	6.9e-19	7.6e-19
CP011157.1	WR52_30145	ANC22975.1	2.8e-14	3.4e-14
CP011157.1	WR52_30095	ANC22967.1	0.0084	1.7
CP011157.1	WR52_30145	ANC22975.1	6.9e-07	1.3e-06
CP011157.1	WR52_29980	ANC22945.1	9.5e-05	0.00017
CP011157.1	WR52_29980	ANC22945.1	8.1e-22	1.2e-21
CP011157.1	WR52_30145	ANC22975.1	2e-20	1.9e-19
CP011157.1	WR52_29980	ANC22945.1	1.1e-22	1.3e-22
CP011157.1	WR52_30145	ANC22975.1	4.8e-18	9.7e-18
CP011157.1	WR52_29980	ANC22945.1	2.6e-11	2.3e-09
CP011157.1	WR52_30145	ANC22975.1	8.7e-08	1.4e-06
CP011156.1	WR52_28770	ANC22727.1	0.054	2.4
CP011146.1	FORC13_p179	ALZ64664.1	2.7e-05	3.9e-05
CP011146.1	FORC13_p179	ALZ64664.1	1.7e-09	3.3e-09
CP011146.1	FORC13_p179	ALZ64664.1	1.9e-07	2.2e-06
CP011146.1	FORC13_p235	ALZ64720.1	6e-17	7.3e-17
CP011146.1	FORC13_p088	ALZ64573.1	2.6e-15	7.2e-14
CP011146.1	FORC13_p179	ALZ64664.1	0.0035	0.0044
CP011146.1	FORC13_p179	ALZ64664.1	1.8e-12	3.2e-12
CP011146.1	FORC13_p071	ALZ64556.1	0.017	5.2
CP011146.1	FORC13_p179	ALZ64664.1	0.052	0.29
CP011146.1	FORC13_p179	ALZ64664.1	5.9e-07	4.6e-06
CP011146.1	FORC13_p179	ALZ64664.1	2.4e-06	4.3e-06
CP011146.1	FORC13_p235	ALZ64720.1	5e-09	1.2e-08
CP011146.1	FORC13_p088	ALZ64573.1	4.4e-07	6e-06
CP009595.1	BG11_5511	AJH60363.1	2.2e-12	7.7e-05
CP009595.1	BG11_5511	AJH60363.1	1.8e-23	6e-13
CP009595.1	BG11_5519	AJH60428.1	0.0037	0.24
CP009595.1	BG11_5511	AJH60363.1	4.7e-18	4e-07
CP009595.1	BG11_5519	AJH60428.1	0.12	0.21
CP009595.1	BG11_5607	AJH60320.1	4.4e-21	6.6e-20
CP009595.1	BG11_5593	AJH60200.1	8.8e-16	4e-14
CP009595.1	BG11_5609	AJH60307.1	1e-11	5.1e-11
CP009595.1	BG11_5612	AJH60257.1	6.2e-11	1.6e-09
CP009595.1	BG11_5511	AJH60363.1	5.2e-08	0.0023
CP009595.1	BG11_5511	AJH60363.1	4.2e-26	2.1e-12
CP009595.1	BG11_5519	AJH60428.1	0.11	0.22
CP009595.1	BG11_5511	AJH60363.1	5.4e-06	0.13
CP009595.1	BG11_5630	AJH60371.1	0.0066	2.7
CP009595.1	BG11_5511	AJH60363.1	5.4e-16	5.1e-07
CP009595.1	BG11_5511	AJH60363.1	7.4e-06	0.0032
CP009595.1	BG11_5607	AJH60320.1	2.8e-12	9.9e-11
CP009595.1	BG11_5593	AJH60200.1	4.7e-09	1.8e-07
CP009595.1	BG11_5612	AJH60257.1	9.7e-05	0.0052
CP009595.1	BG11_5609	AJH60307.1	0.025	0.5
CP009594.1	BG11_5773	AJH60086.1	1.1e-21	1.8e-21
CP009594.1	BG11_5773	AJH60086.1	2.9e-41	3.4e-41
CP009594.1	BG11_5773	AJH60086.1	1.3e-19	1.7e-11
CP009594.1	BG11_5773	AJH60086.1	8e-17	2.4e-16
CP009594.1	BG11_5773	AJH60086.1	4e-45	4.6e-45
CP009594.1	BG11_5773	AJH60086.1	1.8e-13	2.5e-13
CP009594.1	BG11_5773	AJH60086.1	2.8e-13	3.2e-13
CP009594.1	BG11_5773	AJH60086.1	0.0034	0.012
CP009594.1	BG11_5773	AJH60086.1	1.2e-22	3.4e-22
CP009594.1	BG11_5773	AJH60086.1	2.2e-22	2.9e-22
CP009594.1	BG11_5773	AJH60086.1	9.6e-09	5.1e-08
NC_014757.1	pLVP1401_23	YP_004050038.1	4.7e-17	4.7e-17
NC_014757.1	pLVP1401_23	YP_004050038.1	9e-34	1.1e-33
NC_014757.1	pLVP1401_23	YP_004050038.1	1.8e-17	1.5e-09
NC_014757.1	pLVP1401_65	YP_004050080.1	2.5e-09	3.6e-09
NC_014757.1	pLVP1401_23	YP_004050038.1	8.6e-20	1.2e-19
NC_014757.1	pLVP1401_23	YP_004050038.1	1.4e-35	1.8e-35
NC_014757.1	pLVP1401_23	YP_004050038.1	2e-12	3e-12
NC_014757.1	pLVP1401_23	YP_004050038.1	2.7e-14	3.3e-14
NC_014757.1	pLVP1401_23	YP_004050038.1	1.6e-05	3.2e-05
NC_014757.1	pLVP1401_23	YP_004050038.1	2.4e-20	1.9e-19
NC_014757.1	pLVP1401_23	YP_004050038.1	1.4e-18	3.8e-18
NC_014757.1	pLVP1401_23	YP_004050038.1	1.1e-07	3.9e-06
NC_014757.1	pLVP1401_65	YP_004050080.1	0.0038	0.0038
NC_010924.1	BcAH187_pCER270_0102	YP_001967245.1	0.00021	0.013
NC_010924.1	BcAH187_pCER270_0102	YP_001967245.1	2.7e-07	5.3e-07
NC_010924.1	BcAH187_pCER270_0102	YP_001967245.1	0.00065	0.0031
NC_010924.1	BcAH187_pCER270_0189	YP_001967328.1	0.3	1.7
NC_010924.1	BcAH187_pCER270_0182	YP_001967321.1	2.6e-20	5.6e-19
NC_010924.1	BcAH187_pCER270_0184	YP_001967323.1	7e-19	1.5e-17
NC_010924.1	BcAH187_pCER270_0210	YP_001967345.1	1.1e-15	5e-14
NC_010924.1	BcAH187_pCER270_0133	YP_001967273.1	1.5e-14	6.1e-08
NC_010924.1	BcAH187_pCER270_0194	YP_001967332.1	4.9e-12	6.2e-12
NC_010924.1	BcAH187_pCER270_0102	YP_001967245.1	0.14	0.19
NC_010924.1	BcAH187_pCER270_0102	YP_001967245.1	6.9e-07	3e-06
NC_010924.1	BcAH187_pCER270_0102	YP_001967245.1	0.19	0.29
NC_010924.1	BcAH187_pCER270_0102	YP_001967245.1	0.00085	0.0064
NC_010924.1	BcAH187_pCER270_0102	YP_001967245.1	1.4e-07	2.7e-07
NC_010924.1	BcAH187_pCER270_0182	YP_001967321.1	1.6e-11	3.3e-06
NC_010924.1	BcAH187_pCER270_0184	YP_001967323.1	2e-11	1.1e-09
NC_010924.1	BcAH187_pCER270_0210	YP_001967345.1	5.8e-09	2.2e-07
NC_010924.1	BcAH187_pCER270_0133	YP_001967273.1	5.4e-06	0.044
NC_010924.1	BcAH187_pCER270_0194	YP_001967332.1	0.00089	0.0022
JPYN01000061.1	IY08_29770	KGT40480.1	1.5e-09	2.6e-09
JPYN01000061.1	IY08_29770	KGT40480.1	0.014	0.042
JPYN01000063.1	IY08_29890	KGT40465.1	1.1e-17	1.9e-15
JPYN01000063.1	IY08_29890	KGT40465.1	1.7e-07	0.012
AAEK01000004.1	BCE_G9241_pBC218_0065	EAL15983.1	1.2e-05	3.3e-05
AAEK01000004.1	BCE_G9241_pBC218_0065	EAL15983.1	1.7e-14	2.6e-14
AAEK01000004.1	BCE_G9241_pBC218_0065	EAL15983.1	1.4e-12	1e-06
AAEK01000004.1	BCE_G9241_pBC218_0002	EAL15920.1	4.7e-15	1.7e-07
AAEK01000004.1	BCE_G9241_pBC218_0181	EAL16098.1	4.7e-15	1.7e-07
AAEK01000004.1	BCE_G9241_pBC218_0034	EAL15952.1	1.7e-10	0.00059
AAEK01000004.1	BCE_G9241_pBC218_0065	EAL15983.1	5.1e-05	9.7e-05
AAEK01000004.1	BCE_G9241_pBC218_0065	EAL15983.1	4.4e-14	1.4e-13
AAEK01000004.1	BCE_G9241_pBC218_0065	EAL15983.1	4.1e-05	0.0012
AAEK01000004.1	BCE_G9241_pBC218_0065	EAL15983.1	8.7e-10	6.1e-09
AAEK01000004.1	BCE_G9241_pBC218_0065	EAL15983.1	5e-11	7.7e-11
AAEK01000004.1	BCE_G9241_pBC218_0065	EAL15983.1	0.0015	0.55
AAEK01000004.1	BCE_G9241_pBC218_0002	EAL15920.1	5e-08	0.004
AAEK01000004.1	BCE_G9241_pBC218_0181	EAL16098.1	5e-08	0.004
AAEK01000004.1	BCE_G9241_pBC218_0034	EAL15952.1	0.00027	0.51
ABCZ02000100.1	BCW_B0071	EDX54292.1	5.8e-18	5.8e-18
ABCZ02000100.1	BCW_B0071	EDX54292.1	2.2e-35	2.8e-35
ABCZ02000100.1	BCW_B0071	EDX54292.1	1.5e-17	1.2e-09
ABCZ02000100.1	BCW_B0033	EDX54326.1	2.1e-18	1.4e-16
ABCZ02000100.1	BCW_B0071	EDX54292.1	3.5e-19	5.3e-19
ABCZ02000100.1	BCW_B0071	EDX54292.1	2.5e-36	3e-36
ABCZ02000100.1	BCW_B0071	EDX54292.1	9.5e-13	1.4e-12
ABCZ02000100.1	BCW_B0071	EDX54292.1	9.2e-16	1.1e-15
ABCZ02000100.1	BCW_B0071	EDX54292.1	5e-06	1.1e-05
ABCZ02000100.1	BCW_B0071	EDX54292.1	1.5e-20	1.6e-19
ABCZ02000100.1	BCW_B0071	EDX54292.1	1.3e-18	3.9e-18
ABCZ02000100.1	BCW_B0071	EDX54292.1	1.3e-07	1.1e-05
ABCZ02000100.1	BCW_B0033	EDX54326.1	4.8e-09	2e-07
ABDK02000071.1	BC059799_B0089	EDX65293.1	1.1e-21	1.8e-21
ABDK02000071.1	BC059799_B0089	EDX65293.1	4.8e-23	7e-23
ABDK02000071.1	BC059799_B0089	EDX65293.1	2.6e-13	1.3e-05
ABDK02000071.1	BC059799_B0041	EDX65315.1	9.3e-16	3.2e-14
ABDK02000071.1	BC059799_B0089	EDX65293.1	8.3e-16	1.2e-15
ABDK02000071.1	BC059799_B0089	EDX65293.1	7e-29	8.9e-29
ABDK02000071.1	BC059799_B0089	EDX65293.1	1.8e-08	2.3e-08
ABDK02000071.1	BC059799_B0089	EDX65293.1	8.4e-06	1.1e-05
ABDK02000071.1	BC059799_B0089	EDX65293.1	2.7e-12	9.8e-12
ABDK02000071.1	BC059799_B0089	EDX65293.1	1.1e-14	1.4e-14
ABDK02000071.1	BC059799_B0089	EDX65293.1	2.6e-06	0.022
ABDK02000071.1	BC059799_B0041	EDX65315.1	2.1e-07	2.7e-05
Y17748.1	-	CAC41961.1	4.8e-16	7.3e-15
Y17748.1	-	CAC41961.1	5e-06	1.6e-05
Y09024.1	-	CAA70225.1	0.0088	0.011
